uniqueID,movie_name,num_trailers,trailer_id,video_url,video_title,channel,official,teaser,days_diff,trailer_release,trailer_view,trailer_like,trailer_comment,most_recent,oldest,most_liked,most_viewed,most_comment
306,Dumbo,2,0,https://www.youtube.com/watch?v=7NiYVoqBt-8,Dumbo Official Trailer,Walt Disney Studios,1,,-135,11/14/2018,21125953,254313,20465,1,0,1,1,1
306,Dumbo,2,1,https://www.youtube.com/watch?v=-QPdRfqTnt4,Dumbo Official Teaser Trailer,Walt Disney Studios,,1,-289,6/13/2018,14704697,183884,19497,0,1,0,0,0
309,Mad Max: Fury Road,2,0,https://www.youtube.com/watch?v=hEJnMQG9ev8,Mad Max: Fury Road - Official Main Trailer [HD],Warner Bros. Pictures,1,,-45,3/31/2015,35695149,153265,13879,1,0,1,1,1
309,Mad Max: Fury Road,2,1,https://www.youtube.com/watch?v=YWNWi-ZWL3c,Mad Max: Fury Road - Official Theatrical Teaser Trailer [HD],Warner Bros. Pictures,,1,-156,12/10/2014,15631588,58861,6557,0,1,0,0,0
310,The Meg,1,0,https://www.youtube.com/watch?v=bsLk0NPRFAc,THE MEG - Official Trailer #1 [HD],Warner Bros. Pictures,1,,-123,4/9/2018,26592410,74330,12035,1,1,1,1,1
311,Ghost Rider,1,0,https://www.youtube.com/watch?v=R1hZNHPVVAQ,Ghost Rider Trailer (2006),exr,1,,-379,2/2/2006,2477280,2392,457,1,1,1,1,1
313,300: Rise of an Empire,3,0,https://www.youtube.com/watch?v=2zqy21Z29ps,300: Rise of an Empire - Official Trailer 1 [HD],Warner Bros. Pictures,1,,-268,6/12/2013,18486333,62927,16585,0,0,1,1,1
313,300: Rise of an Empire,3,1,https://www.youtube.com/watch?v=jGEERBDelH8,300: Rise of an Empire - Official Trailer 2 [HD],Warner Bros. Pictures,1,,-93,12/4/2013,6300378,19790,2313,0,0,0,0,0
313,300: Rise of an Empire,3,2,https://www.youtube.com/watch?v=G3Rzy7YqUVU,300: Rise of an Empire - Official Trailer 3 [HD],Warner Bros. Pictures,1,,-46,1/20/2014,4968555,13875,1820,1,1,0,0,0
315,The Hangover,1,0,https://www.youtube.com/watch?v=vhFVZsk3XEs,The Hangover - Official Trailer,hangover,1,,-28,5/8/2009,4722408,5294,55,1,1,1,1,1
316,National Treasure: Book of Secrets,1,0,https://www.youtube.com/watch?v=dZJeb0ozjKg,National Treasure: Book of Secrets - Trailer #1,BookOfSecrets,1,,-140,8/3/2007,36383,65,25,1,1,1,1,1
317,Transformers: The Last Knight,2,0,https://www.youtube.com/watch?v=6Vtf0MszgP8,Transformers: The Last Knight – Trailer (2017) Official – Paramount Pictures,Transformers,1,,-70,4/12/2017,14197388,49298,7350,1,0,1,1,1
317,Transformers: The Last Knight,2,1,https://www.youtube.com/watch?v=v-4rYf0x-F4,Transformers: The Last Knight - Teaser Trailer (2017) Official - Paramount Pictures,Transformers,,1,-198,12/5/2016,7226598,25937,6632,0,1,0,0,0
319,Nope,2,0,https://www.youtube.com/watch?v=In8fuzj3gck,NOPE | Official Trailer,Universal Pictures,1,,-159,2/13/2022,28574680,253631,20554,0,0,1,1,1
319,Nope,2,1,https://www.youtube.com/watch?v=HUgmq_8PlRY,NOPE | Final Trailer,Universal Pictures,1,,-43,6/9/2022,18920450,80327,6284,1,1,0,0,0
321,The Peanuts Movie,1,0,https://www.youtube.com/watch?v=T_X8yvpZg6E,The Peanuts Movie | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-45,9/22/2015,231621,2117,0,1,1,1,1,1
322,Hotel Transylvania 3: Summer Vacation,2,0,https://www.youtube.com/watch?v=Ku52zNnft8k,HOTEL TRANSYLVANIA 3: SUMMER VACATION - Official Trailer (HD),Sony Pictures Entertainment,1,,-114,3/21/2018,17991670,67625,0,1,0,1,1,0
322,Hotel Transylvania 3: Summer Vacation,2,1,https://www.youtube.com/watch?v=d5exSS74Lh0,HOTEL TRANSYLVANIA 3: SUMMER VACATION - Official Teaser (HD),Sony Pictures Entertainment,,1,-239,11/16/2017,2536970,15005,873,0,1,0,0,1
325,Tron: Legacy,4,0,https://www.youtube.com/watch?v=L9szn1QQfas,TRON: LEGACY Official Trailer,Walt Disney Studios,1,,-284,3/8/2010,14647030,47750,4230,0,0,1,1,1
325,Tron: Legacy,4,1,https://www.youtube.com/watch?v=d4RiUy23e9s,TRON: LEGACY Official Trailer # 3,Walt Disney Studios,1,,-39,11/8/2010,3023009,8412,1149,1,0,0,0,0
325,Tron: Legacy,4,2,https://www.youtube.com/watch?v=1Ay_H0p2YDk,TRON: LEGACY Official Trailer # 2,Walt Disney Studios,1,,-146,7/24/2010,1641556,4442,475,0,0,0,0,0
325,Tron: Legacy,4,3,https://www.youtube.com/watch?v=e1dHhktFLPs,Tron Legacy Trailer,Walt Disney Studios,,1,-511,7/24/2009,1594228,4610,654,0,1,0,0,0
326,Uncharted,3,0,https://www.youtube.com/watch?v=eHp3MbsCbMg,UNCHARTED - Official Trailer (HD),Sony Pictures Entertainment,1,,-120,10/21/2021,24015395,349856,25382,0,0,1,1,1
326,Uncharted,3,1,https://www.youtube.com/watch?v=4wCH1K-ckZw,UNCHARTED - Official Trailer 2 (HD),Sony Pictures Entertainment,1,,-57,12/23/2021,15634571,245819,11564,0,0,0,0,0
326,Uncharted,3,2,https://www.youtube.com/watch?v=l-LD16Yzi2c,UNCHARTED - Final Trailer (HD),Sony Pictures Entertainment,1,,-22,1/27/2022,4465655,44437,2485,1,1,0,0,0
327,Ghostbusters: Afterlife,2,0,https://www.youtube.com/watch?v=ahZFCF--uRY,GHOSTBUSTERS: AFTERLIFE - Official Trailer (HD),Sony Pictures Entertainment,1,,-711,12/9/2019,25015755,461089,43333,0,0,1,1,1
327,Ghostbusters: Afterlife,2,1,https://www.youtube.com/watch?v=HR-WxNVLZhQ,GHOSTBUSTERS: AFTERLIFE — Official Trailer 2 (HD),Ghostbusters,1,,-115,7/27/2021,3714315,63530,8299,1,1,0,0,0
328,Lucy,1,0,https://www.youtube.com/watch?v=bN7ksFEVO9U,Lucy - Trailer (Official - HD),Universal Pictures,1,,-113,4/3/2014,5667593,21821,2078,1,1,1,1,1
329,How to Train Your Dragon,1,0,https://www.youtube.com/watch?v=1huZhKwhIQc,HOW TO TRAIN YOUR DRAGON - Final Theatrical Trailer,Peacock Kids,1,,-28,2/26/2010,822161,1940,0,1,1,1,1,1
330,Noah,1,0,https://www.youtube.com/watch?v=UAfJulXFYlc,Noah Movie Official Trailer,Paramount Pictures,1,,-133,11/15/2013,516741,1602,181,1,1,1,1,1
331,The Croods,2,0,https://www.youtube.com/watch?v=EHGljhKT16I,The Croods | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-65,1/16/2013,210079,678,48,1,0,1,1,1
331,The Croods,2,1,https://www.youtube.com/watch?v=PoLirp2KW-w,The Croods | Official Trailer 1 | 20th Century FOX,20th Century Studios,1,,-169,10/4/2012,54914,181,15,0,1,0,0,0
332,American Gangster,1,0,https://www.youtube.com/watch?v=yXceJA-eoJg,American Gangster Trailer (High Quality),TrailersChannel,1,,-23,10/10/2007,437950,420,66,1,1,1,1,1
335,A Star Is Born,1,0,https://www.youtube.com/watch?v=nSbzyEJ8X9E,A STAR IS BORN - Official Trailer 1,Warner Bros. Pictures,1,,-121,6/6/2018,36037925,241068,19835,1,1,1,1,1
338,Hotel Transylvania,1,0,https://www.youtube.com/watch?v=q4RK3jY7AVk,HOTEL TRANSYLVANIA (3D) - Official Trailer - In Theaters 9/28,Sony Pictures Entertainment,1,,-99,6/21/2012,5329763,16522,0,1,1,1,1,1
343,Fantastic Beasts: The Secrets of Dumbledore,4,0,https://www.youtube.com/watch?v=Y9dr2zw-TXQ,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer,Warner Bros. Pictures,1,,-123,12/13/2021,21746911,369539,20862,0,0,1,1,1
343,Fantastic Beasts: The Secrets of Dumbledore,4,1,https://www.youtube.com/watch?v=DaM_wL1ZOM4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,Warner Bros. Pictures,1,,-46,2/28/2022,16923740,168542,8835,0,0,0,0,0
343,Fantastic Beasts: The Secrets of Dumbledore,4,2,https://www.youtube.com/watch?v=55FSKz9ZCB4,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer Monday,Warner Bros. Pictures,1,,-126,12/10/2021,3172183,90811,4002,0,0,0,0,0
343,Fantastic Beasts: The Secrets of Dumbledore,4,3,https://www.youtube.com/watch?v=Fo6TfHkLW6Y,Fantastic Beasts: The Secrets of Dumbledore – Final Trailer,Warner Bros. Pictures,1,,-4,4/11/2022,6153848,31029,1765,1,1,0,0,0
344,High School Musical 3: Senior Year,1,0,https://www.youtube.com/watch?v=bEQXcbqvbT0,High School Musical 3 Trailer - Official,Ashley Tisdale,1,,-59,8/26/2008,18430423,20689,2074,1,1,1,1,1
345,The Conjuring,3,0,https://www.youtube.com/watch?v=k10ETZ41q5o,The Conjuring - Official Main Trailer [HD],Warner Bros. Pictures,1,,-108,4/2/2013,35192191,113904,14025,0,0,1,1,1
345,The Conjuring,3,1,https://www.youtube.com/watch?v=WFDXlIKPHFo,The Conjuring - Official Trailer 3 [HD],Warner Bros. Pictures,1,,-21,6/28/2013,1543489,3577,255,1,0,0,0,0
345,The Conjuring,3,2,https://www.youtube.com/watch?v=Gb-jRz7HWqs,The Conjuring - Official Teaser Trailer [HD],Warner Bros. Pictures,,1,-142,2/27/2013,3826798,7770,2155,0,1,0,0,0
346,Ready Player One,3,0,https://www.youtube.com/watch?v=cSp1dM2Vj48,READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,1,,-109,12/10/2017,36666604,328769,44817,0,0,1,1,1
346,Ready Player One,3,1,https://www.youtube.com/watch?v=rjLVCpE3kuw,READY PLAYER ONE - Dreamer Trailer [HD],Warner Bros. Pictures,1,,-14,3/15/2018,6031720,32114,3704,1,0,0,0,0
346,Ready Player One,3,2,https://www.youtube.com/watch?v=dtwpjnuaVTE,Ready Player One - SDCC Teaser [HD],Warner Bros. Pictures,,1,-250,7/22/2017,6306281,28567,3032,0,1,0,0,0
347,Ice Age: Dawn of the Dinosaurs,3,0,https://www.youtube.com/watch?v=Y_nSwh2WjAM,Ice Age: Dawn of the Dinosaurs | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1,,-12,6/19/2009,2732195,4842,0,1,0,0,1,1
347,Ice Age: Dawn of the Dinosaurs,3,1,https://www.youtube.com/watch?v=thuW0qbLjNE,Ice Age: Dawn of the Dinosaurs | Teaser Trailer | Fox Family Entertainment,Fox Family Entertainment,,1,-441,4/16/2008,260850,912,0,0,0,0,0,0
347,Ice Age: Dawn of the Dinosaurs,3,2,https://www.youtube.com/watch?v=4FihSyAikRY,Ice Age: Dawn of the Dinosaurs | ICE AGE 3D | Trailer | Fox Family Entertainment,Fox Family Entertainment,1,,-98,3/25/2009,2433373,6657,0,0,1,1,0,0
348,The Hangover Part III,2,0,https://www.youtube.com/watch?v=96TelFMZwHc,The Hangover Part III - Official Trailer [HD],Warner Bros. Pictures,1,,-42,4/11/2013,5716786,18747,1289,1,0,0,0,0
348,The Hangover Part III,2,1,https://www.youtube.com/watch?v=NKE-RXR_XIs,The Hangover Part III - Official Teaser Trailer [HD],Warner Bros. Pictures,,1,-77,3/7/2013,29796297,76464,10034,0,1,1,1,1
349,Ocean's Eight,2,0,https://www.youtube.com/watch?v=MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,1,,-171,12/19/2017,21866958,153138,32909,0,0,1,1,1
349,Ocean's Eight,2,1,https://www.youtube.com/watch?v=n5LoVcVsiSQ,OCEAN'S 8 - Official Main Trailer,Warner Bros. Pictures,1,,-57,4/12/2018,15244539,57072,9810,1,1,0,0,0
352,Ride Along,1,0,https://www.youtube.com/watch?v=_bAYXVXoloI,Ride Along - Teaser Trailer,Universal Pictures,1,,-199,7/2/2013,70509,466,24,1,1,1,1,1
353,Grown Ups 2,1,0,https://www.youtube.com/watch?v=Sq5CIH0duMk,GROWN UPS 2 - Official Trailer,Sony Pictures Entertainment,1,,-101,4/2/2013,8746760,7021,1330,1,1,1,1,1
355,Kung Fu Panda 3,3,0,https://www.youtube.com/watch?v=10r9ozshGVE,Kung Fu Panda 3 | Official Trailer #1,Kung Fu Panda,1,,-225,6/18/2015,26608412,99203,0,0,0,1,1,1
355,Kung Fu Panda 3,3,1,https://www.youtube.com/watch?v=fGPPfZIvtCw,Kung Fu Panda 3 | Official Trailer #2,Kung Fu Panda,1,,-87,11/3/2015,14339295,37589,0,0,0,0,0,0
355,Kung Fu Panda 3,3,2,https://www.youtube.com/watch?v=yqN7nHM1YTA,Kung Fu Panda 3 | Official Trailer #3,Kung Fu Panda,1,,-44,12/16/2015,14220316,37612,0,1,1,0,0,0
356,The Vow,2,0,https://www.youtube.com/watch?v=PcL24s-S6ns,THE VOW - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1,,-88,11/14/2011,5988903,33150,847,1,0,1,1,1
356,The Vow,2,1,https://www.youtube.com/watch?v=GEA_PbJQCLE,The Vow - Official Trailer - In Theaters Valentine's Day 2012,Sony Pictures Entertainment,1,,-252,6/3/2011,239772,1142,68,0,1,0,0,0
358,Once Upon a Time in Hollywood,2,0,https://www.youtube.com/watch?v=ELeMaP8EPAA,ONCE UPON A TIME IN HOLLYWOOD - Official Trailer (HD),Sony Pictures Entertainment,1,,-66,5/21/2019,38056858,356476,23367,1,0,0,1,1
358,Once Upon a Time in Hollywood,2,1,https://www.youtube.com/watch?v=Scf8nIJCvs4,ONCE UPON A TIME IN HOLLYWOOD - Official Teaser Trailer (HD),Sony Pictures Entertainment,,1,-128,3/20/2019,21113657,359797,18977,0,1,1,0,0
359,Shutter Island,1,0,https://www.youtube.com/watch?v=5iaYLCiq5RM,Shutter Island - Official Trailer [HD],watchCulturetainment,1,,-126,10/16/2009,14116592,70552,6091,1,1,1,1,1
361,Independence Day: Resurgence,2,0,https://www.youtube.com/watch?v=LbduDRH2m2M,Independence Day: Resurgence | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-194,12/13/2015,28300925,107282,14537,0,0,1,1,1
361,Independence Day: Resurgence,2,1,https://www.youtube.com/watch?v=RfJgT89hEME,Independence Day: Resurgence | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-63,4/22/2016,9161926,32203,6120,1,1,0,0,0
362,Madea Goes to Jail,1,0,https://www.youtube.com/watch?v=K5qXq4M2Uv0,Madea Goes to Jail Trailer,Lionsgate Movies,1,,-25,1/26/2009,222319,816,77,1,1,1,1,1
363,Dune,2,0,https://www.youtube.com/watch?v=8g18jFHCLXk,Dune | Official Main Trailer,Warner Bros. Pictures,1,,-92,7/22/2021,33471096,444041,36463,0,0,1,1,1
363,Dune,2,1,https://www.youtube.com/watch?v=w0HgHet0sxg,DUNE – FINAL TRAILER,Warner Bros. Pictures,1,,-15,10/7/2021,4295650,87004,6533,1,1,0,0,0
364,Casino Royale,2,0,https://www.youtube.com/watch?v=LozaiZBdji0,Casino Royale teaser,CasinoRoyaleMovie,,1,-65,9/13/2006,253589,688,1,1,0,0,0,0
364,Casino Royale,2,1,https://www.youtube.com/watch?v=fl5WHj0bZ2Q,Casino Royale trailer,CasinoRoyaleMovie,1,,-65,9/13/2006,4623747,8918,43,0,1,1,1,1
365,Paranormal Activity 2,2,0,https://www.youtube.com/watch?v=Dg4mPJdyg_E,Paranormal Activity 2 | OFFICIAL trailer #2 US (2010),moviemaniacsDE,1,,-21,10/1/2010,1359970,1477,898,1,0,0,0,0
365,Paranormal Activity 2,2,1,https://www.youtube.com/watch?v=1SSc3bmdd8o,Paranormal Activity 2 | OFFICIAL trailer US (2010),moviemaniacsDE,1,,-113,7/1/2010,3074881,2011,2550,0,1,1,1,1
367,Grown Ups,1,0,https://www.youtube.com/watch?v=e01NVCveGkg,Official Grown Ups Trailer  - In Theaters 6/25,Sony Pictures Entertainment,1,,-65,4/21/2010,6787505,14530,1540,1,1,1,1,1
368,G.I. Joe: Retaliation,2,0,https://www.youtube.com/watch?v=NatQJBsnS4k,G.I. Joe: Retaliation - Official Trailer,MGM,1,,-174,10/5/2012,10006,87,3,0,0,1,0,1
368,G.I. Joe: Retaliation,2,1,https://www.youtube.com/watch?v=o4P0LCsmD0g,G.I. Joe: Retaliation - Official Trailer,MGM,1,,-105,12/13/2012,13203,43,3,1,1,0,1,0
370,The Mummy: Tomb of the Dragon Emperor,1,0,https://www.youtube.com/watch?v=4Nlgnto2BTM,THE MUMMY  Tomb of the Dragon Emperor trailer HD,Abiathar3040,1,,-29,7/3/2008,23677,17,4,1,1,1,1,1
371,The Conjuring 2,2,0,https://www.youtube.com/watch?v=VFsmuRPClr4,The Conjuring 2 - Main Trailer [HD],Warner Bros. Pictures,1,,-76,3/26/2016,35650179,179641,10479,1,0,1,1,1
371,The Conjuring 2,2,1,https://www.youtube.com/watch?v=KyA9AtUOqRM,The Conjuring 2 - Official Teaser Trailer [HD],Warner Bros. Pictures,,1,-155,1/7/2016,27471496,91519,7576,0,1,0,0,0
372,Glass,2,0,https://www.youtube.com/watch?v=95ghQs5AmNk,Glass - Official Trailer [HD],Universal Pictures,1,,-182,7/20/2018,28417193,267326,17955,0,0,1,1,1
372,Glass,2,1,https://www.youtube.com/watch?v=Q7ztHi9ejp4,Glass - Official Trailer #2 [HD],Universal Pictures,1,,-99,10/11/2018,7747853,54118,3867,1,1,0,0,0
373,The Last Airbender,1,0,https://www.youtube.com/watch?v=-egQ79OrYCs,THE LAST AIRBENDER (2010) | Hollywood.com Movie Trailers | #movies #movietrailers,hollywoodstreams,1,,-133,2/18/2010,10399515,21141,10872,1,1,1,1,1
375,Power Rangers,2,0,https://www.youtube.com/watch?v=5kIe6UZHSXw,Power Rangers (2017 Movie) Official Trailer – It’s Morphin Time!,Lionsgate Movies,1,,-64,1/19/2017,48682375,209395,26982,1,0,1,1,1
375,Power Rangers,2,1,https://www.youtube.com/watch?v=Q-C4qqsgs8w,Power Rangers (2017 Movie) Official Teaser Trailer – ‘Discover The Power’,Lionsgate Movies,,1,-167,10/8/2016,27226931,174585,25200,0,1,0,0,0
376,Insidious: Chapter 2,1,0,https://www.youtube.com/watch?v=5hvNMXh1GWw,Insidious Chapter 2 - International Trailer,Sony Pictures Entertainment,1,,-39,8/5/2013,62134,310,37,1,1,1,1,1
378,Safe House,1,0,https://www.youtube.com/watch?v=O-E4rQMl9jE,Safe House - Trailer,Universal Pictures,1,,-95,11/7/2011,153274,445,21,1,1,1,1,1
382,Halloween Ends,2,0,https://www.youtube.com/watch?v=i_mAWKyfj6c,Halloween Ends - Official Trailer,Universal Pictures,1,,-87,7/19/2022,5512238,129804,14422,0,0,1,0,1
382,Halloween Ends,2,1,https://www.youtube.com/watch?v=s0vtbxLa-N8,Halloween Ends - The Final Trailer,Universal Pictures,1,,-17,9/27/2022,12616842,65072,8096,1,1,0,1,0
385,Split,1,0,https://www.youtube.com/watch?v=aUMQ9jW2qAw,Split Official Trailer #1 (2017) James McAvoy Thriller Movie HD,Zero Media,1,,-177,7/27/2016,2752532,10526,889,1,1,1,1,1
387,Wild Hogs,1,0,https://www.youtube.com/watch?v=zSvwmgWCJ2s,WILD HOGS Trailer,WildHogsMovie,1,,-42,1/19/2007,1906907,4021,11,1,1,1,1,1
388,Sherlock Holmes: A Game of Shadows,1,0,https://www.youtube.com/watch?v=9FozQnaEZl8,Sherlock Holmes: A Game of Shadows - Trailer 2,Warner Bros. Pictures,,1,-57,10/20/2011,177762,1673,0,1,1,1,1,1
390,Rio 2,4,0,https://www.youtube.com/watch?v=hUWsKkMKZBc,Rio 2 | Teaser Trailer | Fox Family Entertainment,Fox Family Entertainment,,1,-331,5/15/2013,2588688,6252,0,0,0,1,1,1
390,Rio 2,4,1,https://www.youtube.com/watch?v=W6xUnDKcHNA,Rio 2 | Teaser Trailer 2 | Fox Family Entertainment,Fox Family Entertainment,,1,-262,7/23/2013,191993,470,0,0,0,0,0,0
390,Rio 2,4,2,https://www.youtube.com/watch?v=5uKP5ipSRm4,Rio 2 | Official Trailer | Fox Family Entertainment,Fox Family Entertainment,1,,-190,10/3/2013,357595,1318,0,0,0,0,0,0
390,Rio 2,4,3,https://www.youtube.com/watch?v=JtP7zka5UI8,Rio 2 | Official Trailer 2 | Fox Family Entertainment,Fox Family Entertainment,1,,-119,12/13/2013,1830231,5346,0,1,1,0,0,0
391,Rio,1,0,https://www.youtube.com/watch?v=Bf6zeRwk5LE,Rio | Trailer | 20th Century FOX,20th Century Studios,1,,-329,5/21/2010,10983712,8605,1418,1,1,1,1,1
392,Taken 3,1,0,https://www.youtube.com/watch?v=JuU0M2xBasc,TAKEN 3 | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-101,9/30/2014,17493775,61854,6160,1,1,1,1,1
394,The Good Dinosaur,3,0,https://www.youtube.com/watch?v=O-RgquKVTPE,The Good Dinosaur - Official US Trailer,Pixar,1,,-127,7/21/2015,21414710,53690,0,0,0,1,1,1
394,The Good Dinosaur,3,1,https://www.youtube.com/watch?v=daFnEiLEx70,The Good Dinosaur Official US Trailer 2,Pixar,1,,-50,10/6/2015,9875430,21768,0,1,0,0,0,0
394,The Good Dinosaur,3,2,https://www.youtube.com/watch?v=8lsIrASLD-Q,The Good Dinosaur US Teaser Trailer,Pixar,,1,-176,6/2/2015,3940804,5374,0,0,1,0,0,0
397,Magic Mike,1,0,https://www.youtube.com/watch?v=gh78SbA1wEc,Magic Mike (2012) Official Trailer [HD],Roadshow Films,1,,-72,4/18/2012,124278,198,29,1,1,1,1,1
398,Onward,3,0,https://www.youtube.com/watch?v=gn5QmllRCn4,Onward | Official Trailer,Pixar,1,,-148,10/10/2019,14159244,138801,0,0,0,0,1,1
398,Onward,3,1,https://www.youtube.com/watch?v=x8DKg_fsacM,Onward Official Teaser Trailer,Pixar,,1,-281,5/30/2019,11216496,218025,0,0,0,1,0,0
398,Onward,3,2,https://www.youtube.com/watch?v=HxKXiQvyG_o,Onward | Official Trailer 2,Pixar,1,,-80,12/17/2019,4877366,40423,0,1,1,0,0,0
399,The Heat,1,0,https://www.youtube.com/watch?v=1O3iRdiplB0,The Heat | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-71,4/18/2013,3364015,13484,445,1,1,1,1,1
400,Kingsman: The Golden Circle,2,0,https://www.youtube.com/watch?v=6Nxc-3WpMbg,Kingsman: The Golden Circle | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,,-151,4/24/2017,26035873,217641,10119,0,0,1,1,1
400,Kingsman: The Golden Circle,2,1,https://www.youtube.com/watch?v=0fvqnGmr9S8,Kingsman: The Golden Circle | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,,-64,7/20/2017,17909242,95889,4939,1,1,0,0,0
401,Morbius,3,0,https://www.youtube.com/watch?v=oZ6iiRrz1SY,MORBIUS - Official Trailer (HD),Sony Pictures Entertainment,1,,-150,11/2/2021,24523942,454659,31267,0,0,1,1,0
401,Morbius,3,1,https://www.youtube.com/watch?v=SQK-QxxtE8Y,MORBIUS - Final Trailer (HD),Sony Pictures Entertainment,1,,-32,2/28/2022,5240921,164719,8040,1,0,0,0,0
401,Morbius,3,2,https://www.youtube.com/watch?v=jLMBLuGJTsA,MORBIUS - Teaser Trailer (HD),Sony Pictures Entertainment,,1,-809,1/13/2020,21950942,361665,32278,0,1,0,0,1
403,Daddy's Home,1,0,https://www.youtube.com/watch?v=arhMMJx7tCU,Daddy's Home Movie - Official Trailer,Paramount Pictures,1,,-189,6/19/2015,2506779,4525,219,1,1,1,1,1
404,Get Smart,1,0,https://www.youtube.com/watch?v=bOypMy0JSbs,Get Smart Trailer - new,GetSmartContest,1,,-15,6/5/2008,386184,1361,117,1,1,1,1,1
405,Fifty Shades Freed,1,0,https://www.youtube.com/watch?v=rNftKPy55gI,FIFTY SHADES FREED Trailers (2018),FilmSelect Trailer,1,,-95,11/6/2017,4720545,14477,649,1,1,1,1,1
406,You Don't Mess with the Zohan,2,0,https://www.youtube.com/watch?v=ucmnTmYpGhI,Watch the "You Don't Mess With the Zohan" Trailer,Sony Pictures Entertainment,1,,-36,5/1/2008,1642058,5954,295,1,0,1,1,1
406,You Don't Mess with the Zohan,2,1,https://www.youtube.com/watch?v=MGyPEt2sucY,- Watch the Trailer for You Don't Mess With The Zohan,Sony Pictures Entertainment,1,,-169,12/20/2007,97938,458,20,0,1,0,0,0
407,The Legend of Tarzan,2,0,https://www.youtube.com/watch?v=Aj7ty6sViiU,The Legend of Tarzan - Official Teaser Trailer [HD],Warner Bros. Pictures,,1,-205,12/9/2015,37855859,143887,11889,0,0,1,1,1
407,The Legend of Tarzan,2,1,https://www.youtube.com/watch?v=dLmKio67pVQ,THE LEGEND OF TARZAN - Official Trailer 2,Warner Bros. Pictures,1,,-106,3/17/2016,16336982,68192,4862,1,1,0,0,0
411,The Angry Birds Movie,3,0,https://www.youtube.com/watch?v=QRmKa7vvct4,THE ANGRY BIRDS MOVIE -  Official Theatrical Trailer (HD),Sony Pictures Entertainment,1,,-115,1/26/2016,18212329,44498,0,0,0,1,1,0
411,The Angry Birds Movie,3,1,https://www.youtube.com/watch?v=0qJzWrq7les,THE ANGRY BIRDS MOVIE - Official Teaser Trailer (HD),Sony Pictures Entertainment,,1,-240,9/23/2015,10518630,26836,2362,0,0,0,0,1
411,The Angry Birds Movie,3,2,https://www.youtube.com/watch?v=Hksyh33N5dg,THE ANGRY BIRDS MOVIE - Official Theatrical Trailer #3 (HD),Sony Pictures Entertainment,1,,-38,4/12/2016,4465311,7779,517,1,1,0,0,0
