uniqueID,movie_name,video_url,video_title,channel,score,days_diff
11,Incredibles 2,https://www.youtube.com/watch?v=JwwY8gx_2LA,INCREDIBLES 2 Official Trailer #2 (2018) Disney Animated Superhero Movie HD,Rapid Trailer,1.0,-121
11,Incredibles 2,https://www.youtube.com/watch?v=YBpdL9hSac4,Incredibles 2 - Olympics Sneak Peek,Pixar,0.3333333333333333,-121
11,Incredibles 2,https://www.youtube.com/watch?v=Pzy_FeUGsnQ,The Incredibles 2 | Official Teaser Trailer #1 | English,Disney Schweiz,1.0,-209
,,,,,,,
12,Black Panther: Wakanda Forever,https://www.youtube.com/watch?v=_Z3QKkl1WyM,Marvel Studios’ Black Panther: Wakanda Forever | Official Trailer,Marvel Entertainment,1.0,-39
12,Black Panther: Wakanda Forever,https://www.youtube.com/watch?v=RlOB3UALvrQ,Marvel Studios’ Black Panther: Wakanda Forever | Official Teaser,Marvel Entertainment,0.8333333333333334,-111
12,Black Panther: Wakanda Forever,https://www.youtube.com/watch?v=Mx_OexsUI2M,Rihanna - Lift Me Up (From Black Panther: Wakanda Forever),Rihanna,0.6666666666666666,-14
12,Black Panther: Wakanda Forever,https://www.youtube.com/watch?v=YN6N3jIu4ds,BLACK PANTHER WAKANDA FOREVER - Final Trailer | Marvel Studios (2022),Screen Culture,0.8333333333333334,-6
12,Black Panther: Wakanda Forever,https://www.youtube.com/watch?v=P5vp_QPttf4,Marvel Studios’ Black Panther: Wakanda Forever | One Week,Marvel Entertainment,0.6666666666666666,-7
,,,,,,,
13,Captain America: Civil War,https://www.youtube.com/watch?v=dKrVegVI0Us,Marvel's Captain America: Civil War - Trailer 2,Marvel Entertainment,0.8333333333333334,-57
13,Captain America: Civil War,https://www.youtube.com/watch?v=-ByYxIjmLsI,Capitán América: Civil War - tráiler oficial #1 Español Latino [HD],Estrenopelis.net,0.6666666666666666,-161
13,Captain America: Civil War,https://www.youtube.com/watch?v=9azO_bO9cyk,Captain America: Civil War – First Trailer,IGN,0.8333333333333334,-163
13,Captain America: Civil War,https://www.youtube.com/watch?v=0L7iH3foZU0,Marvel's Captain America: Civil War - Big Game Spot,Marvel Entertainment,0.6666666666666666,-89
13,Captain America: Civil War,https://www.youtube.com/watch?v=43NWzay3W4s,The Civil War Begins – 1st Trailer for Marvel’s “Captain America: Civil War”,Marvel Entertainment,0.8333333333333334,-164
,,,,,,,
14,Star Wars: Episode IX - The Rise of Skywalker,https://www.youtube.com/watch?v=8Qn_spdM5Zg,Star Wars: The Rise of Skywalker | Final Trailer,Star Wars,0.7,-60
14,Star Wars: Episode IX - The Rise of Skywalker,https://www.youtube.com/watch?v=adzYW5DZoWs,Star Wars: The Rise of Skywalker – Teaser,Star Wars,0.6,-252
14,Star Wars: Episode IX - The Rise of Skywalker,https://www.youtube.com/watch?v=3n1T3HxHd7Y,Star Wars: The Rise Of Skywalker | D23 Special Look,Star Wars,0.6,-116
14,Star Wars: Episode IX - The Rise of Skywalker,https://www.youtube.com/watch?v=F1kQ9jDMI-w,STAR WARS 9 The Rise Of Skywalker Tráiler # 2 (Nuevo 2019),SensaCine TRAILERS,0.7,-116
14,Star Wars: Episode IX - The Rise of Skywalker,https://www.youtube.com/watch?v=JdBjD6tNSDM,Star Wars: The Rise of Skywalker - Final Trailer,EurogamerGermany,0.7,-60
,,,,,,,
15,Beauty and the Beast,https://www.youtube.com/watch?v=e3Nl_TCQXuw,Beauty and the Beast – US Official Final Trailer,Walt Disney Studios,1.0,-46
15,Beauty and the Beast,https://www.youtube.com/watch?v=OvW_L8sTu5E,Beauty and the Beast US Official Trailer,Walt Disney Studios,1.0,-123
