movie_name,video_url,video_title,channel,score,id,official_trailer,known_channels_used,official,teaser
The Hunger Games: Mockingjay - Part 2,https://www.youtube.com/watch?v=7UyEBSLI-0Q,The Hunger Games: Mockingjay Part 2 – Official Trailer in One Week,The Hunger Games,1.0,3,1,1,1,
The Hunger Games: Mockingjay - Part 2,https://www.youtube.com/watch?v=R5fyFshAg-8,The Hunger Games: Mockingjay Part 2 Official Featurette – “The Phenomenon”,The Hunger Games,0.86,4,1,1,,
The Hunger Games: Mockingjay - Part 2,https://www.youtube.com/watch?v=YddkQoxkZMQ,The Hunger Games: Mockingjay Part 2 Official Trailer – “For Prim”,The Hunger Games,1.0,5,1,1,1,
,,,,,,,,,
Transformers: Revenge of the Fallen,https://www.youtube.com/watch?v=oVNBAq6X_9M,Transformers: Revenge of the Fallen [Trailer 1] [HD] 2009,James Kearney,0.86,1,1,0,,
Transformers: Revenge of the Fallen,https://www.youtube.com/watch?v=09iDlBTvHpc,Transformers 2: Revenge of the Fallen - teaser trailer (HQ),Picktzar,0.86,2,1,0,,
Transformers: Revenge of the Fallen,https://www.youtube.com/watch?v=Eh8jjEvE618,Transformers 2 Revenge of the Fallen [Trailer 2] [HD] 2009,James Kearney,0.86,3,1,0,,
Transformers: Revenge of the Fallen,https://www.youtube.com/watch?v=-SmqcJf5MZM,Transformers 2 Trailer HD -SUPER BOWL. Revenge of the Fallen,DCT0000,0.86,4,1,0,,
,,,,,,,,,
Minions: The Rise of Gru,https://www.youtube.com/watch?v=6DxjJzmYsXo,Minions: The Rise of Gru | Official Trailer,Illumination,1.0,1,1,1,1,
Minions: The Rise of Gru,https://www.youtube.com/watch?v=HhIl_XJ-OGA,Minions: The Rise of Gru | Official Trailer 3 [HD],Illumination,1.0,2,1,1,1,
Minions: The Rise of Gru,https://www.youtube.com/watch?v=pN1HNkoL2QA,Minions: The Rise of Gru | Official Trailer | Illumination,Illumination,1.0,3,1,1,1,
,,,,,,,,,
The Secret Life of Pets,https://www.youtube.com/watch?v=i-80SGWfEjM,The Secret Life Of Pets | Official Teaser Trailer (HD) | Illumination,Illumination,1.0,1,1,1,,1
The Secret Life of Pets,https://www.youtube.com/watch?v=UZJVc_JTI_w,The Secret Life Of Pets | Trailer #2 (HD) | Illumination,Illumination,0.86,2,1,1,1,
,,,,,,,,,
Transformers: Dark of the Moon,https://www.youtube.com/watch?v=iTG95T1hsxQ,Transformers 'Dark of The Moon' Super Bowl Trailer,Michael Bay,0.86,1,1,0,,
,,,,,,,,,
The Jungle Book,https://www.youtube.com/watch?v=C4qgAaxB_pc,The Jungle Book Official Big Game Trailer,Walt Disney Studios,1.0,1,1,1,1,
The Jungle Book,https://www.youtube.com/watch?v=HcgJRQWxKnw,The Jungle Book Official US Teaser Trailer,Walt Disney Studios,1.0,2,1,1,,1
,,,,,,,,,
Transformers: Age of Extinction,https://www.youtube.com/watch?v=S30VkLn5a2o,Transformers: Age of Extinction Official Trailer,Transformers,1.0,1,1,1,1,
Transformers: Age of Extinction,https://www.youtube.com/watch?v=4F33PCUTWPk,Transformers: Age of Extinction Big Game Spot,Transformers,0.67,2,0,1,,1
Transformers: Age of Extinction,https://www.youtube.com/watch?v=31XiNboRw2I,TRANSFORMERS: LA ERA DE LA EXTINCION- Trailer Oficial (HD)- ESPAÑA,Paramount Pictures International,0.33,3,0,1,,
,,,,,,,,,
Fast & Furious 6,https://www.youtube.com/watch?v=C_puVuHoR6o,Fast & Furious 6 - Final Trailer (HD),The Fast Saga,0.75,1,1,1,1,
Fast & Furious 6,https://www.youtube.com/watch?v=oc_P11PNvRs,Fast & Furious 6 - Trailer,Universal Pictures,0.75,2,1,1,1,
,,,,,,,,,
Godzilla,https://www.youtube.com/watch?v=vIu85WQTPRc,Godzilla - Official Main Trailer [HD],Godzilla: King of the Monsters,1.0,1,1,0,1,
Godzilla,https://www.youtube.com/watch?v=QjKO10hKtYw,Godzilla - Official Teaser Trailer [HD],Godzilla: King of the Monsters,1.0,2,1,0,,1
,,,,,,,,,
Guardians of the Galaxy,https://www.youtube.com/watch?v=d96cjJhvlMA,Marvel's Guardians of the Galaxy - Trailer 1 (OFFICIAL),Marvel Entertainment,1.0,1,1,1,1,
Guardians of the Galaxy,https://www.youtube.com/watch?v=2LIQ2-PZBC8,Marvel's Guardians of the Galaxy - Trailer 2 (OFFICIAL),Marvel Entertainment,1.0,2,1,1,1,
,,,,,,,,,
Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7SlILk2WMTI,Marvel's Captain America: The Winter Soldier - Trailer 2 (OFFICIAL),Marvel Entertainment,1.0,1,1,1,1,
Captain America: The Winter Soldier,https://www.youtube.com/watch?v=tbayiPxkUMM,Marvel's Captain America: The Winter Soldier - Trailer 1 (OFFICIAL),Marvel Entertainment,1.0,2,1,1,1,
,,,,,,,,,
The Fate of the Furious,https://www.youtube.com/watch?v=JwMKRevYa_M,The Fate of the Furious - Official Trailer - #F8 In Theaters April 14 (HD),The Fast Saga,1.0,1,1,1,1,
The Fate of the Furious,https://www.youtube.com/watch?v=jeKBMdYaM3U,The Fate of the Furious - In Theaters April 14 - Official Trailer #2 (HD),The Fast Saga,1.0,2,1,1,1,
The Fate of the Furious,https://www.youtube.com/watch?v=vve9TtFg9wM,The Fate of the Furious - In Theaters April 14 - Official Trailer Tease (HD),The Fast Saga,1.0,3,1,1,,1
,,,,,,,,,
Justice League,https://www.youtube.com/watch?v=3cxixDgHUYw,JUSTICE LEAGUE - Official Trailer 1,Warner Bros. Pictures,1.0,1,1,1,1,
Justice League,https://www.youtube.com/watch?v=r9-DM9uBtVI,JUSTICE LEAGUE - Official Heroes Trailer,Warner Bros. Pictures,1.0,2,1,1,1,
,,,,,,,,,
Joker,https://www.youtube.com/watch?v=zAGVQLHvwOY,JOKER - Final Trailer - Now Playing In Theaters,Warner Bros. Pictures,0.67,1,0,1,1,
Joker,https://www.youtube.com/watch?v=t433PEQGErc,JOKER - Teaser Trailer - Now Playing In Theaters,Warner Bros. Pictures,0.67,2,0,1,,1
,,,,,,,,,
Spider-Man: Far from Home,https://www.youtube.com/watch?v=Nt9L1jCKGnE,SPIDER-MAN: FAR FROM HOME - Official Trailer,Sony Pictures Entertainment,1.0,1,1,1,1,
Spider-Man: Far from Home,https://www.youtube.com/watch?v=DYYtuKyMtY8,SPIDER-MAN: FAR FROM HOME - Official Teaser Trailer,Sony Pictures Entertainment,1.0,2,1,1,,1
Spider-Man: Far from Home,https://www.youtube.com/watch?v=LFoz8ZJWmPs,Spider-Man: Far From Home | Official Trailer,Marvel Entertainment,1.0,3,1,1,1,
Spider-Man: Far from Home,https://www.youtube.com/watch?v=VUFmhKpZKlE,Spider-Man: Far From Home | Teaser Trailer,Marvel Entertainment,0.83,4,1,1,,1
,,,,,,,,,
The Matrix Reloaded,https://www.youtube.com/watch?v=MN1wPmnNJxo,Matrix Reloaded - Trailer,warnervoduk,0.6,1,0,0,,
,,,,,,,,,
It Chapter Two,https://www.youtube.com/watch?v=xhJ5P7Up3jA,IT CHAPTER TWO - Final Trailer [HD],Warner Bros. Pictures,0.8,1,1,1,1,
,,,,,,,,,
Venom: Let There Be Carnage,https://www.youtube.com/watch?v=-FmWuCgJmxo,VENOM: LET THERE BE CARNAGE - Official Trailer 2 (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
Venom: Let There Be Carnage,https://www.youtube.com/watch?v=-ezfi6FQ8Ds,VENOM: LET THERE BE CARNAGE - Official Trailer (HD),Sony Pictures Entertainment,1.0,2,1,1,1,
Venom: Let There Be Carnage,https://www.youtube.com/watch?v=_s4qXyZOJSQ,VENOM: LET THERE BE CARNAGE - In Theaters 6.25.21,Sony Pictures Entertainment,0.71,3,0,1,,1
Venom: Let There Be Carnage,https://www.youtube.com/watch?v=gU4vcJIbeOU,VENOM: LET THERE BE CARNAGE - Last One Standing | In Theaters Tomorrow,Sony Pictures Entertainment,0.71,4,0,1,1,
,,,,,,,,,
Inside Out,https://www.youtube.com/watch?v=yRUAzGQ3nSY,Inside Out - Official US Trailer,Pixar,1.0,1,1,1,1,
Inside Out,https://www.youtube.com/watch?v=1HFv47QHWJU,Inside Out - Official US Trailer 2,Pixar,1.0,2,1,1,1,
Inside Out,https://www.youtube.com/watch?v=1t0A_tZGrYw,Inside Out US Teaser Trailer,Pixar,0.75,3,1,1,,1
,,,,,,,,,
The Amazing Spider-Man 2,https://www.youtube.com/watch?v=nbp3Ra3Yp74,THE AMAZING SPIDER-MAN 2 - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
The Amazing Spider-Man 2,https://www.youtube.com/watch?v=DlM2CWNTQ84,The AMAZING SPIDER-MAN 2 - Official Trailer #2 (HD),Sony Pictures Entertainment,1.0,2,1,1,1,
,,,,,,,,,
Aladdin,https://www.youtube.com/watch?v=9g5knnlF7Zo,Disney's Aladdin Teaser Trailer - In Theaters May 24th 2019,Walt Disney Studios,0.67,1,0,1,,1
Aladdin,https://www.youtube.com/watch?v=7hHECMVOq7g,Disney's Aladdin - Special Look: In Theaters May 24,Walt Disney Studios,,,,,1,
Aladdin,https://www.youtube.com/watch?v=foyufD52aog,Disney's Aladdin Official Trailer - In Theaters May 24!,Walt Disney Studios,,,,,1,
,,,,,,,,,
Despicable Me 2,https://www.youtube.com/watch?v=yM9sKpQOuEw,Despicable Me 2 - Trailer 2,Universal Pictures,0.75,1,1,1,1,
Despicable Me 2,https://www.youtube.com/watch?v=6qsH_LFRr6k,Despicable Me 2 | Teaser Trailer (HD) | Illumination,Illumination,0.75,2,1,1,,1
Despicable Me 2,https://www.youtube.com/watch?v=EK3j98PHaGM,Despicable Me 2 | Trailer #2 | Illumination,Illumination,0.75,3,1,1,1,
Despicable Me 2,https://www.youtube.com/watch?v=TlbnGSMJQbQ,Despicable Me 2 | Trailer (HD) | Illumination,Illumination,0.75,4,1,1,1,
,,,,,,,,,
X-Men: Days of Future Past,https://www.youtube.com/watch?v=pK2zYHWDZKo,X-MEN: DAYS OF FUTURE PAST - Official Trailer (2014),X-Men Movies,1.0,1,1,1,1,
X-Men: Days of Future Past,https://www.youtube.com/watch?v=6acRHWnfZAE,X-Men: Days of Future Past | Official Trailer 2 [HD] | 20th Century FOX,X-Men Movies,1.0,2,1,1,1,
X-Men: Days of Future Past,https://www.youtube.com/watch?v=gsjtg7m1MMM,X-Men: Days of Future Past | Official Trailer 3 [HD] | 20th Century FOX,X-Men Movies,1.0,3,1,1,1,
X-Men: Days of Future Past,https://www.youtube.com/watch?v=0APCSio1QRc,X-MEN: DÍAS DEL FUTURO PASADO - Trailer Subtitulado en Español (HD),X-Men Movies,0.29,4,0,1,,
,,,,,,,,,
Logan,https://www.youtube.com/watch?v=Div0iP65aZo,Logan | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
Logan,https://www.youtube.com/watch?v=RH3OxVFvTeg,Logan | Trailer 2 [HD] | 20th Century FOX,20th Century Studios,0.67,2,0,1,1,
,,,,,,,,,
Fifty Shades of Grey,https://www.youtube.com/watch?v=6FDTMRK7-24,Fifty Shades of Grey - Official Trailer (HD),Fifty Shades,1.0,1,1,1,1,
Fifty Shades of Grey,https://www.youtube.com/watch?v=z4nJX8snP4s,Fifty Shades Of Grey - Official Teaser Trailer (HD),Fifty Shades,1.0,2,1,1,,1
,,,,,,,,,
Doctor Strange,https://www.youtube.com/watch?v=HSzx-zryEgM,Doctor Strange Official Trailer 2,Marvel Entertainment,1.0,1,1,1,1,
Doctor Strange,https://www.youtube.com/watch?v=Lt-U_t2pUHI,Marvel's Doctor Strange Teaser Trailer,Marvel Entertainment,0.75,2,1,1,,1
,,,,,,,,,
Pirates of the Caribbean: On Stranger Tides,https://www.youtube.com/watch?v=-B7bAaUyvXg,Pirates of the Caribbean: On Stranger Tides TRAILER *Official*,jbfilmsofficial,1.0,1,1,0,,
Pirates of the Caribbean: On Stranger Tides,https://www.youtube.com/watch?v=XJNaTZAjyR4,Pirates of the Caribbean 4 On Stranger Tides Movie Trailer,OnStrangerTides,0.89,2,1,0,,
Pirates of the Caribbean: On Stranger Tides,https://www.youtube.com/watch?v=qc-44WJkWAw,Pirates of the Caribbean On Stranger Tides Official Trailer,carteleramax,1.0,3,1,0,,
,,,,,,,,,
The Hangover Part II,https://www.youtube.com/watch?v=ohF5ZO_zOYU,The Hangover Part II - Trailer,Warner Bros. Pictures,0.83,1,1,1,1,
The Hangover Part II,https://www.youtube.com/watch?v=PB0fCP7Nj3w,The Hangover Part II - Teaser Trailer,Warner Bros. Pictures,0.83,2,1,1,,1
,,,,,,,,,
The Hobbit: An Unexpected Journey,https://www.youtube.com/watch?v=SDnYMbYB-nU,The Hobbit: An Unexpected Journey - Official Trailer 2 [HD],Warner Bros. Pictures,1.0,1,1,1,1,
The Hobbit: An Unexpected Journey,https://www.youtube.com/watch?v=9PSXjr1gbjc,The Hobbit: An Unexpected Journey - Announcement Trailer (HD),Warner Bros. Pictures,0.86,2,1,1,1,
,,,,,,,,,
Solo: A Star Wars Story,https://www.youtube.com/watch?v=jPEYpryMp2s,Solo: A Star Wars Story Official Trailer,Star Wars,1.0,1,1,1,1,
Solo: A Star Wars Story,https://www.youtube.com/watch?v=dNW0B0HsvVs,Solo: A Star Wars Story Official Teaser,Star Wars,0.83,2,1,1,,1
Solo: A Star Wars Story,https://www.youtube.com/watch?v=frdj1zb9sMY,Rogue One: A Star Wars Story Trailer (Official),Star Wars,0.83,3,1,1,1,
Solo: A Star Wars Story,https://www.youtube.com/watch?v=qWG-4sMwW3g,Solo: A Star Wars Story Official Trailer (As Told with LEGO Bricks),Star Wars,1.0,4,1,1,1,
,,,,,,,,,
Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=q8_Sjb0vG7o,Harry Potter and the Half-Blood Prince IMAX® Trailer,IMAX,0.88,1,1,0,,
Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=ZgMIlFDIPNc,Harry Potter and the Half-Blood Prince Trailer,Roadshow Films,0.88,2,1,0,1,
Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=z3ap-fVuQ2Q,Harry Potter HBP E3 2009 Trailer,Electronic Arts,0.38,3,0,0,,
Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=rl1dY8HBTW8,New Harry Potter and the Half-Blood Prince Movie Trailer,ClevverTV,0.88,4,1,0,,
Harry Potter and the Half-Blood Prince,https://www.youtube.com/watch?v=jpCPvHJ6p90,Harry Potter and the Half-Blood Prince Official Trailer (HD - Best Quality),TheTrailerSiteDOTcom,1.0,5,1,0,,
,,,,,,,,,
Thor: The Dark World,https://www.youtube.com/watch?v=npvJ9FTgZbM,Thor: The Dark World Official Trailer HD,Marvel Entertainment,1.0,1,1,1,1,
Thor: The Dark World,https://www.youtube.com/watch?v=cltIcTPrHQk,Marvel's Thor: The Dark World - Teaser,Marvel Entertainment,0.67,2,0,1,,1
,,,,,,,,,
Fast Five,https://www.youtube.com/watch?v=vcn2GOuZCKI,Fast Five - Theatrical Trailer,Universal Pictures,0.75,1,1,1,1,
Fast Five,https://www.youtube.com/watch?v=uSDNZeRX_1Y,Fast Five - Teaser Trailer,Universal Pictures,0.75,2,1,1,,1
,,,,,,,,,
X-Men Origins: Wolverine,https://www.youtube.com/watch?v=8TQ-gD4UCmI,"X-Men Origins: Wolverine Trailer ""Ooh! Shiny."" | Trailer | 20th Century FOX",20th Century Studios,0.8,1,1,1,1,
X-Men Origins: Wolverine,https://www.youtube.com/watch?v=kd6zYnHwQWA,"X-Men Orgins: Wolverine Trailer ""Witness the Origin"" | Trailer | 20th Century FOX",20th Century Studios,0.6,2,0,1,1,
,,,,,,,,,
Monsters University,https://www.youtube.com/watch?v=xBzPioph8CI,Monsters University Final Trailer,Pixar,0.75,1,1,1,1,
Monsters University,https://www.youtube.com/watch?v=sED6FRXIHJc,Monsters University Teaser - Pony,Pixar,0.5,2,0,1,,1
Monsters University,https://www.youtube.com/watch?v=E5Zbz6kRFzE,Monsters University Trailer 2,Pixar,0.75,3,1,1,1,
,,,,,,,,,
Oz the Great and Powerful,https://www.youtube.com/watch?v=5NdeuYgRoTI,Oz The Great and Powerful Trailer 2,Walt Disney Studios,0.86,1,1,1,1,
Oz the Great and Powerful,https://www.youtube.com/watch?v=_1NGnVLDPog,Oz The Great And Powerful Trailer,Walt Disney Studios,0.86,2,1,1,1,
,,,,,,,,,
Harry Potter and the Order of the Phoenix,https://www.youtube.com/watch?v=1OBDX7YRhLU,Harry Potter and the Order of the Phoenix (Official Trailer),Harlychan,1.0,1,1,0,,
Harry Potter and the Order of the Phoenix,https://www.youtube.com/watch?v=lcyA9DFFB_Q,Harry Potter Order of the Phoenix - Launch Trailer,Electronic Arts,0.8,2,1,0,,
,,,,,,,,,
Skyfall,https://www.youtube.com/watch?v=6kw1UVovByw,SKYFALL - Official Trailer,Sony Pictures Entertainment,1.0,1,1,1,1,
Skyfall,https://www.youtube.com/watch?v=24mTIE4D9JM,SKYFALL - Official Teaser Trailer,Sony Pictures Entertainment,1.0,2,1,1,,1
Skyfall,https://www.youtube.com/watch?v=YvV3g8hLlyU,SKYFALL - Official International Trailer,Sony Pictures Entertainment,1.0,3,1,1,,
Skyfall,https://www.youtube.com/watch?v=ozgZvg3cggE,SKYFALL - Official Super Trailer,Sony Pictures Entertainment,1.0,4,1,1,,
,,,,,,,,,
Black Widow,https://www.youtube.com/watch?v=ybji16u608U,Marvel Studios' Black Widow | Official Trailer,Marvel Entertainment,1.0,1,1,1,1,
Black Widow,https://www.youtube.com/watch?v=RxAtuMu_ph4,Marvel Studios' Black Widow - Official Teaser Trailer,Marvel Entertainment,1.0,2,1,1,,1
Black Widow,https://www.youtube.com/watch?v=Fp9pNPdNwjI,Marvel Studios’ Black Widow | New Trailer,Marvel Entertainment,0.75,3,1,1,1,
,,,,,,,,,
Avatar,https://www.youtube.com/watch?v=5PSNL1qE6VY,Avatar | Official Trailer (HD) | 20th Century FOX,20th Century Studios,1.0,1,1,1,1,
,,,,,,,,,
Star Trek,https://www.youtube.com/watch?v=b8YxTPVkeBE,Star Trek (2009) - Official Trailer 3,STSection31,1.0,1,1,0,,
,,,,,,,,,
Halloween,https://www.youtube.com/watch?v=ek1ePFp-nBI,Halloween - Official Trailer (HD),Universal Pictures,1.0,1,1,1,1,
Halloween,https://www.youtube.com/watch?v=x_-x4Dwz-rU,Halloween - New Trailer [HD],Universal Pictures,0.67,2,0,1,1,
,,,,,,,,,
I Am Legend,https://www.youtube.com/watch?v=ewpYq9rgg3w,I Am Legend (2007) - Official Movie Trailer,akui88,1.0,1,1,0,,
,,,,,,,,,
Venom,https://www.youtube.com/watch?v=u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,1.0,1,1,1,1,
Venom,https://www.youtube.com/watch?v=xLCn88bfW1o,VENOM - Official Trailer 2 (HD),Sony Pictures Entertainment,1.0,2,1,1,1,
Venom,https://www.youtube.com/watch?v=dzxFdtWmjto,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,1.0,3,1,1,,1
,,,,,,,,,
Ant-Man and the Wasp,https://www.youtube.com/watch?v=8_rTIAOohas,Marvel Studios' Ant-Man and the Wasp - Official Trailer #1,Marvel Entertainment,1.0,1,1,1,1,
Ant-Man and the Wasp,https://www.youtube.com/watch?v=UUkn-enk2RU,Marvel Studios' Ant-Man and The Wasp - Official Trailer #2,Marvel Entertainment,1.0,2,1,1,1,
,,,,,,,,,
Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=8YjFbMbfXaQ,Marvel Studios’ Shang-Chi and the Legend of the Ten Rings | Official Trailer,Marvel Entertainment,1.0,1,1,1,1,
Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=giWIr7U1deA,Marvel Studios’ Shang-Chi and the Legend of the Ten Rings | Official Teaser,Marvel Entertainment,0.9,2,1,1,,1
Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=hqDDUoF3Gh8,“Run It” | Marvel Studios’ Shang-Chi and the Legend of the Ten Rings,Marvel Entertainment,0.8,3,1,1,1,
Shang-Chi and the Legend of the Ten Rings,https://www.youtube.com/watch?v=COGg-Vjauwo,Need | Marvel Studios’ Shang-Chi and the Legend of the Ten Rings,Marvel Entertainment,0.8,4,1,1,1,
,,,,,,,,,
The Simpsons Movie,https://www.youtube.com/watch?v=AB7VF980cEA,The Simpsons Movie Trailer HD,Sean Hussey,0.8,1,1,0,,
,,,,,,,,,
Zootopia,https://www.youtube.com/watch?v=jWM0ct-OLsM,Zootopia Official US Trailer #2,Walt Disney Animation Studios,1.0,1,1,1,1,
Zootopia,https://www.youtube.com/watch?v=g9lmhBYB11U,Zootopia US Teaser Trailer,Walt Disney Animation Studios,0.67,2,0,1,,1
Zootopia,https://www.youtube.com/watch?v=bY73vFGhSVk,Zootopia Official US Sloth Trailer,Walt Disney Animation Studios,1.0,3,1,1,1,
,,,,,,,,,
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=3sHMCRaS3ao,Dawn of the Planet of the Apes | Official Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,1,1,0,1,
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=DpSaTrW4leg,Dawn of the Planet of the Apes | Official Final Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,2,1,0,1,
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=h_9-3Fj3ZdI,Dawn of the Planet of the Apes | Official Teaser Trailer [HD] | PLANET OF THE APES,Planet of the Apes,1.0,3,1,0,,1
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=rf5e7Xc1Hwk,Dawn of the Planet of the Apes | Official Trailer #2 HD | 2014,20th Century Studios UK,1.0,4,1,0,,
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=1gGNkwozzwQ,Dawn of the Planet of the Apes Official Trailer HD Subtitulado en Español,navajadeoccamm,1.0,5,1,0,,
Dawn of the Planet of the Apes,https://www.youtube.com/watch?v=BV2dcumgDvU,Dawn of the Planet of the Apes | Official Trailer #3 HD | 2014,20th Century Studios UK,1.0,6,1,0,,
,,,,,,,,,
Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=Wj1devH5JP4,Fantastic Beasts and Where to Find Them - Announcement Trailer [HD],Warner Bros. Pictures,0.89,1,1,1,1,
Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=Vso5o11LuGU,Fantastic Beasts and Where to Find Them - Final Trailer [HD],Warner Bros. Pictures,0.89,2,1,1,1,
Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=YdgQj7xcDJo,Fantastic Beasts and Where to Find Them - Comic-Con Trailer [HD],Warner Bros. Pictures,0.89,3,1,1,,
Fantastic Beasts and Where to Find Them,https://www.youtube.com/watch?v=ViuDsy7yb8M,Fantastic Beasts and Where to Find Them - Teaser Trailer [HD],Warner Bros. Pictures,0.89,4,1,1,,1
,,,,,,,,,
The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=fnaojlfdUbs,The Hobbit: The Desolation of Smaug - Official Teaser Trailer [HD],Warner Bros. Pictures,1.0,1,1,1,,1
The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=Os1G8RtqY2c,The Hobbit: The Desolation of Smaug - Official Main Trailer [HD],Warner Bros. Pictures,1.0,2,1,1,1,
The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=lfflhfn1W-o,The Hobbit: The Desolation of Smaug - Sneak Peek [HD],Warner Bros. Pictures,0.75,3,1,1,1,
The Hobbit: The Desolation of Smaug,https://www.youtube.com/watch?v=mllXxyHTzfg,"The Hobbit: The Desolation of Smaug - Ed Sheeran ""I See Fire"" [HD]",Warner Bros. Pictures,0.75,4,1,1,,
,,,,,,,,,
Fast & Furious,None,None,None,None,None,None,None,,
,,,,,,,,,
Sonic the Hedgehog 2,https://www.youtube.com/watch?v=G5kzUpWAusI,"Sonic the Hedgehog 2 (2022) - ""Official Trailer"" - Paramount Pictures",Paramount Pictures,1.0,1,1,1,1,
Sonic the Hedgehog 2,https://www.youtube.com/watch?v=47r8FXYZWNU,"Sonic the Hedgehog 2 (2022) - ""Final Trailer"" - Paramount Pictures",Paramount Pictures,0.8,2,1,1,1,
Sonic the Hedgehog 2,https://www.youtube.com/watch?v=sQuoffM1y-w,Sonic the Hedgehog 2 (2022) - Title Announcement - Paramount Pictures,Paramount Pictures,0.6,3,0,1,,1
,,,,,,,,,
Us,https://www.youtube.com/watch?v=hNCmb-4oXJA,Us - Official Trailer [HD],Universal Pictures,1.0,1,1,1,1,
,,,,,,,,,
Shrek Forever After,https://www.youtube.com/watch?v=u7__TG7swg0,Shrek Forever After' Trailer 1 HD,hollywoodstreams,0.8,1,1,0,,
