uniqueID,movie_name,url_bom,gross_dom,gross_int,gross_worldwide,distributor,opening_box,opening_theater,budget,release_start,release_end,mpaa,run_time,release_length,url_imdb,summary,success,user_raiting,user_reviews,critic_rating,critic_reviews,actors,writers,directors,Action,Adventure,Drama,Sci-Fi,Fantasy,Animation,Family,Musical,Horror,Comedy,Thriller,Romance,Mystery,Crime,War,Music,Sport,Biography,History,Documentary,Western,Film-Noir
833,Once Upon a Time in Mexico,https://www.boxofficemojo.com/release/rl1080460801/,56359780.0,41736246.0,98096026.0,Sony Pictures Entertainment (SPE),23424118.0,3282.0,29000000.0,9/12/2003,12/25/2003,R,102.0,112.0,https://imdb.com/title/tt0285823,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",1,6.3,490.0,56.0,162.0,"[('Antonio Banderas', 'https://m.imdb.com/name/nm0000104/'), ('Salma Hayek', 'https://m.imdb.com/name/nm0000161/'), ('Johnny Depp', 'https://m.imdb.com/name/nm0000136/'), ('Willem Dafoe', 'https://m.imdb.com/name/nm0000353/'), ('Mickey Rourke', 'https://m.imdb.com/name/nm0000620/'), ('Eva Mendes', 'https://m.imdb.com/name/nm0578949/'), ('Danny Trejo', 'https://m.imdb.com/name/nm0001803/'), ('Enrique Iglesias', 'https://m.imdb.com/name/nm0005040/'), ('Marco Leonardi', 'https://m.imdb.com/name/nm0502813/'), ('Cheech Marin', 'https://m.imdb.com/name/nm0001507/'), ('Rubén Blades', 'https://m.imdb.com/name/nm0001952/'), ('Gerardo Vigil', 'https://m.imdb.com/name/nm0896963/'), ('Pedro Armendáriz Jr.', 'https://m.imdb.com/name/nm0001917/'), ('Julio Oscar Mechoso', 'https://m.imdb.com/name/nm0575339/'), ('Tito Larriva', 'https://m.imdb.com/name/nm0488644/'), ('Miguel Couturier', 'https://m.imdb.com/name/nm0184317/'), ('Tony Valdes', 'https://m.imdb.com/name/nm0883871/'), ('José Luis Avendaño', 'https://m.imdb.com/name/nm0042915/')]","[('Robert Rodriguez', 'https://m.imdb.com/name/nm0001675/')]","[('Robert Rodriguez', 'https://m.imdb.com/name/nm0001675/')]",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
834,Face/Off,https://www.boxofficemojo.com/release/rl2723186177/,112276146.0,,112276146.0,Paramount Pictures,23387530.0,2621.0,80000000.0,6/27/1997,,R,138.0,188.0,https://imdb.com/title/tt0119094,"To foil a terrorist plot, an FBI agent undergoes facial transplant surgery to assume the identity of the criminal mastermind who murdered his only son, but the criminal wakes up prematurely and seeks revenge.",1,7.3,673.0,82.0,142.0,"[('John Travolta', 'https://m.imdb.com/name/nm0000237/'), ('Nicolas Cage', 'https://m.imdb.com/name/nm0000115/'), ('Joan Allen', 'https://m.imdb.com/name/nm0000260/'), ('Alessandro Nivola', 'https://m.imdb.com/name/nm0005273/'), ('Gina Gershon', 'https://m.imdb.com/name/nm0000153/'), ('Dominique Swain', 'https://m.imdb.com/name/nm0000663/'), ('Nick Cassavetes', 'https://m.imdb.com/name/nm0001024/'), ('Harve Presnell', 'https://m.imdb.com/name/nm0696193/'), ('Colm Feore', 'https://m.imdb.com/name/nm0272173/'), ('John Carroll Lynch', 'https://m.imdb.com/name/nm0002253/'), ('CCH Pounder', 'https://m.imdb.com/name/nm0001634/'), ('Robert Wisdom', 'https://m.imdb.com/name/nm0936298/'), ('Margaret Cho', 'https://m.imdb.com/name/nm0158632/'), ('James Denton', 'https://m.imdb.com/name/nm0219835/'), ('Matt Ross', 'https://m.imdb.com/name/nm0743671/'), ('Chris Bauer', 'https://m.imdb.com/name/nm0061777/'), ('Myles Jeffrey', 'https://m.imdb.com/name/nm0420308/'), ('David McCurley', 'https://m.imdb.com/name/nm0567306/')]","[('Mike Werb', 'https://m.imdb.com/name/nm0108273/'), ('Michael Colleary', 'https://m.imdb.com/name/nm0171718/')]","[('John Woo', 'https://m.imdb.com/name/nm0000247/')]",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
835,The Taking of Pelham 123,https://www.boxofficemojo.com/release/rl1551205889/,65452312.0,84713814.0,150166126.0,Sony Pictures Entertainment (SPE),23373102.0,3074.0,100000000.0,6/12/2009,8/23/2009,R,106.0,203.0,https://imdb.com/title/tt1111422,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",1,6.4,372.0,55.0,267.0,"[('Denzel Washington', 'https://m.imdb.com/name/nm0000243/'), ('John Travolta', 'https://m.imdb.com/name/nm0000237/'), ('Luis Guzmán', 'https://m.imdb.com/name/nm0350079/'), ('Victor Gojcaj', 'https://m.imdb.com/name/nm2963873/'), ('Robert Vataj', 'https://m.imdb.com/name/nm2963717/'), ('John Turturro', 'https://m.imdb.com/name/nm0001806/'), ('Michael Rispoli', 'https://m.imdb.com/name/nm0728346/'), ('Ramón Rodríguez', 'https://m.imdb.com/name/nm1913125/'), ('James Gandolfini', 'https://m.imdb.com/name/nm0001254/'), ('John Benjamin Hickey', 'https://m.imdb.com/name/nm0382632/'), ('Alex Kaluzhsky', 'https://m.imdb.com/name/nm2191189/'), ('Gbenga Akinnagbe', 'https://m.imdb.com/name/nm1782153/'), ('Katherine Sigismund', 'https://m.imdb.com/name/nm2081916/'), ('Jake Siciliano', 'https://m.imdb.com/name/nm2973456/'), ('Jason Butler Harner', 'https://m.imdb.com/name/nm0124798/'), ('Gary Basaraba', 'https://m.imdb.com/name/nm0059630/'), ('Tonye Patano', 'https://m.imdb.com/name/nm0665256/'), ('Aunjanue Ellis', 'https://m.imdb.com/name/nm0254712/')]","[('Brian Helgeland', 'https://m.imdb.com/name/nm0001338/'), ('John Godey', 'https://m.imdb.com/name/nm0323945/')]","[('Tony Scott', 'https://m.imdb.com/name/nm0001716/')]",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
836,The Polar Express,https://www.boxofficemojo.com/release/rl292259329/,162775358.0,123225147.0,286000505.0,Warner Bros.,23323463.0,3650.0,165000000.0,11/10/2004,3/10/2005,,100.0,417.0,https://imdb.com/title/tt0338348,"On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.",1,6.6,634.0,61.0,169.0,"[('Tom Hanks', 'https://m.imdb.com/name/nm0000158/'), ('Chris Coppola', 'https://m.imdb.com/name/nm0178875/'), ('Michael Jeter', 'https://m.imdb.com/name/nm0005052/'), ('Leslie Zemeckis', 'https://m.imdb.com/name/nm0366667/'), ('Eddie Deezen', 'https://m.imdb.com/name/nm0214430/'), ('Nona Gaye', 'https://m.imdb.com/name/nm0310850/'), ('Peter Scolari', 'https://m.imdb.com/name/nm0778642/'), ('Brendan King', 'https://m.imdb.com/name/nm3389990/'), ('Andy Pellick', 'https://m.imdb.com/name/nm1742356/'), ('Josh Eli', 'https://m.imdb.com/name/nm1745168/'), ('Mark Mendonca', 'https://m.imdb.com/name/nm0579178/'), ('Rolondas Hendricks', 'https://m.imdb.com/name/nm1742059/'), ('Mark Goodman', 'https://m.imdb.com/name/nm1746349/'), ('Jon Scott', 'https://m.imdb.com/name/nm1740996/'), ('Gregory Gast', 'https://m.imdb.com/name/nm0309379/'), ('Sean Scott', 'https://m.imdb.com/name/nm1740998/'), ('Gordon Hart', 'https://m.imdb.com/name/nm0366301/'), ('Julene Renee', 'https://m.imdb.com/name/nm0719444/')]","[('Chris Van Allsburg', 'https://m.imdb.com/name/nm0885575/'), ('Robert Zemeckis', 'https://m.imdb.com/name/nm0000709/'), ('William Broyles Jr.', 'https://m.imdb.com/name/nm0115310/')]","[('Robert Zemeckis', 'https://m.imdb.com/name/nm0000709/')]",0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
838,Mortal Kombat,https://www.boxofficemojo.com/release/rl1264944641/,70454098.0,,70454098.0,New Line Cinema,23283887.0,2421.0,,8/18/1995,,PG-13,101.0,136.0,https://imdb.com/title/tt0113855,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,1,5.8,422.0,60.0,100.0,"[('Christopher Lambert', 'https://m.imdb.com/name/nm0000483/'), ('Robin Shou', 'https://m.imdb.com/name/nm0795225/'), ('Linden Ashby', 'https://m.imdb.com/name/nm0000798/'), ('Cary-Hiroyuki Tagawa', 'https://m.imdb.com/name/nm0846480/'), ('Bridgette Wilson-Sampras', 'https://m.imdb.com/name/nm0933098/'), ('Talisa Soto', 'https://m.imdb.com/name/nm0000650/'), ('Trevor Goddard', 'https://m.imdb.com/name/nm0323845/'), ('Chris Casamassa', 'https://m.imdb.com/name/nm0142876/'), ('François Petit', 'https://m.imdb.com/name/nm0677562/'), ('Keith Cooke', 'https://m.imdb.com/name/nm0177455/'), ('Hakim Alston', 'https://m.imdb.com/name/nm0022583/'), ('Kenneth Edwards', 'https://m.imdb.com/name/nm0250142/'), ('John Fujioka', 'https://m.imdb.com/name/nm0297801/'), ('Daniel Haggard', 'https://m.imdb.com/name/nm0353580/'), ('Sandy Helberg', 'https://m.imdb.com/name/nm0374864/'), ('Steven Ho', 'https://m.imdb.com/name/nm0387378/'), ('Peter Jason', 'https://m.imdb.com/name/nm0419273/'), ('Lloyd Kino', 'https://m.imdb.com/name/nm0455820/')]","[('Ed Boon', 'https://m.imdb.com/name/nm0095460/'), ('John Tobias', 'https://m.imdb.com/name/nm0864880/'), ('Kevin Droney', 'https://m.imdb.com/name/nm0238256/')]","[('Paul W.S. Anderson', 'https://m.imdb.com/name/nm0027271/')]",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837,Mortal Kombat,https://www.boxofficemojo.com/release/rl1862829569/,42326031.0,42090700.0,84416731.0,Warner Bros.,23302503.0,3073.0,,4/23/2021,,R,110.0,599.0,https://imdb.com/title/tt0293429,MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,1,6.1,2754.0,44.0,277.0,"[('Lewis Tan', 'https://m.imdb.com/name/nm1167985/'), ('Jessica McNamee', 'https://m.imdb.com/name/nm2537621/'), ('Josh Lawson', 'https://m.imdb.com/name/nm0493257/'), ('Joe Taslim', 'https://m.imdb.com/name/nm3029144/'), ('Mehcad Brooks', 'https://m.imdb.com/name/nm1419635/'), ('Matilda Kimber', 'https://m.imdb.com/name/nm11175200/'), ('Laura Brent', 'https://m.imdb.com/name/nm3049546/'), ('Tadanobu Asano', 'https://m.imdb.com/name/nm0038355/'), ('Hiroyuki Sanada', 'https://m.imdb.com/name/nm0760796/'), ('Chin Han', 'https://m.imdb.com/name/nm1977856/'), ('Ludi Lin', 'https://m.imdb.com/name/nm3485108/'), ('Max Huang', 'https://m.imdb.com/name/nm4089208/'), ('Sisi Stringer', 'https://m.imdb.com/name/nm10013068/'), ('Mel Jarnson', 'https://m.imdb.com/name/nm10628313/'), ('Nathan Jones', 'https://m.imdb.com/name/nm0428923/'), ('Daniel Nelson', 'https://m.imdb.com/name/nm4260641/'), ('Ian Streetz', 'https://m.imdb.com/name/nm11001757/'), ('Yukiko Shinohara', 'https://m.imdb.com/name/nm4818220/')]","[('Greg Russo', 'https://m.imdb.com/name/nm3859643/'), ('Dave Callaham', 'https://m.imdb.com/name/nm1709264/'), ('Oren Uziel', 'https://m.imdb.com/name/nm3349927/')]","[('Simon McQuoid', 'https://m.imdb.com/name/nm2585406/')]",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839,Pineapple Express,https://www.boxofficemojo.com/release/rl2489878017/,87341380.0,14283463.0,101624843.0,Sony Pictures Entertainment (SPE),23245025.0,3072.0,27000000.0,8/6/2008,,R,111.0,148.0,https://imdb.com/title/tt0910936,A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,1,6.9,459.0,64.0,222.0,"[('Seth Rogen', 'https://m.imdb.com/name/nm0736622/'), ('James Franco', 'https://m.imdb.com/name/nm0290556/'), ('Gary Cole', 'https://m.imdb.com/name/nm0170550/'), ('Danny McBride', 'https://m.imdb.com/name/nm1144419/'), ('Kevin Corrigan', 'https://m.imdb.com/name/nm0180984/'), ('Craig Robinson', 'https://m.imdb.com/name/nm0732497/'), ('Rosie Perez', 'https://m.imdb.com/name/nm0001609/'), ('Ed Begley Jr.', 'https://m.imdb.com/name/nm0000893/'), ('Nora Dunn', 'https://m.imdb.com/name/nm0004887/'), ('Amber Heard', 'https://m.imdb.com/name/nm1720028/'), ('Joe Lo Truglio', 'https://m.imdb.com/name/nm0516266/'), ('Arthur Napiontek', 'https://m.imdb.com/name/nm2433886/'), ('Cleo King', 'https://m.imdb.com/name/nm0454598/'), ('Bill Hader', 'https://m.imdb.com/name/nm0352778/'), ('James Remar', 'https://m.imdb.com/name/nm0001664/'), ('Jonathan Spencer', 'https://m.imdb.com/name/nm0817990/'), ('Dana Lee', 'https://m.imdb.com/name/nm0497086/'), ('Bobby Lee', 'https://m.imdb.com/name/nm0496899/')]","[('Seth Rogen', 'https://m.imdb.com/name/nm0736622/'), ('Evan Goldberg', 'https://m.imdb.com/name/nm1698571/'), ('Judd Apatow', 'https://m.imdb.com/name/nm0031976/')]","[('David Gordon Green', 'https://m.imdb.com/name/nm0337773/')]",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
840,Alvin and the Chipmunks: Chipwrecked,https://www.boxofficemojo.com/release/rl1766032897/,133110742.0,209584693.0,342695435.0,Twentieth Century Fox,23244744.0,3723.0,75000000.0,12/16/2011,6/7/2012,G,87.0,382.0,https://imdb.com/title/tt1615918,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",1,4.3,83.0,24.0,89.0,"[('Justin Long', 'https://m.imdb.com/name/nm0519043/'), ('Matthew Gray Gubler', 'https://m.imdb.com/name/nm1131557/'), ('Jesse McCartney', 'https://m.imdb.com/name/nm0565366/'), ('Jason Lee', 'https://m.imdb.com/name/nm0005134/'), ('David Cross', 'https://m.imdb.com/name/nm0189144/'), ('Jenny Slate', 'https://m.imdb.com/name/nm2809577/'), ('Amy Poehler', 'https://m.imdb.com/name/nm0688132/'), ('Anna Faris', 'https://m.imdb.com/name/nm0267506/'), ('Christina Applegate', 'https://m.imdb.com/name/nm0000775/'), ('Alan Tudyk', 'https://m.imdb.com/name/nm0876138/'), ('Michael P. Northey', 'https://m.imdb.com/name/nm0636105/'), ('Sophia Aguiar', 'https://m.imdb.com/name/nm4715083/'), ('Lauren Gottlieb', 'https://m.imdb.com/name/nm2689943/'), ('Tera Perez', 'https://m.imdb.com/name/nm4802953/'), ('Andy Buckley', 'https://m.imdb.com/name/nm2952467/'), ('Chad Krowchuk', 'https://m.imdb.com/name/nm0472377/'), (""Luisa d'Oliveira"", 'https://m.imdb.com/name/nm3040011/'), ('Tucker Albrizzi', 'https://m.imdb.com/name/nm3235380/')]","[('Jonathan Aibel', 'https://m.imdb.com/name/nm0008743/'), ('Glenn Berger', 'https://m.imdb.com/name/nm0074184/'), ('Ross Bagdasarian', 'https://m.imdb.com/name/nm0046564/')]","[('Mike Mitchell', 'https://m.imdb.com/name/nm0593610/')]",0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
842,This Is It,https://www.boxofficemojo.com/release/rl1130530305/,72091016.0,189092572.0,261183588.0,Sony Pictures Entertainment (SPE),23234394.0,3481.0,,10/28/2009,12/3/2009,PG,111.0,72.0,https://imdb.com/title/tt1477715,"A compilation of interviews, rehearsals, and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.",1,7.2,242.0,67.0,139.0,"[('Michael Jackson', 'https://m.imdb.com/name/nm0001391/'), ('Alex Al', 'https://m.imdb.com/name/nm3649692/'), ('Alexandra Apjarova', 'https://m.imdb.com/name/nm2241728/'), ('Nick Bass', 'https://m.imdb.com/name/nm3646199/'), ('Michael Bearden', 'https://m.imdb.com/name/nm0063966/'), ('Irina Brecher', 'https://m.imdb.com/name/nm3788981/'), ('Daniel Celebre', 'https://m.imdb.com/name/nm0147970/'), ('Mekia Cox', 'https://m.imdb.com/name/nm2065368/'), ('Miles Faber', 'https://m.imdb.com/name/nm3821377/'), ('Chris Grant', 'https://m.imdb.com/name/nm3649678/'), ('Misha Gabriel Hamilton', 'https://m.imdb.com/name/nm2298016/'), ('Judith Hill', 'https://m.imdb.com/name/nm3528523/'), ('Dorian Holley', 'https://m.imdb.com/name/nm1330594/'), ('Shannon Holtzapffel', 'https://m.imdb.com/name/nm3649695/'), ('Devin Jamieson', 'https://m.imdb.com/name/nm3596970/'), ('Bashiri Johnson', 'https://m.imdb.com/name/nm1499481/'), ('Charles Klapow', 'https://m.imdb.com/name/nm1484099/'), ('Jonathan Lipman', 'https://m.imdb.com/name/nm7926807/')]",[],"[('Kenny Ortega', 'https://m.imdb.com/name/nm0650905/')]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
841,Eragon,https://www.boxofficemojo.com/release/rl3545335297/,75030163.0,175395349.0,250425512.0,Twentieth Century Fox,23239907.0,3020.0,100000000.0,12/15/2006,4/8/2007,PG,104.0,382.0,https://imdb.com/title/tt0449010,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",1,5.1,1750.0,38.0,181.0,"[('Ed Speleers', 'https://m.imdb.com/name/nm1968873/'), ('Sienna Guillory', 'https://m.imdb.com/name/nm0347149/'), ('Jeremy Irons', 'https://m.imdb.com/name/nm0000460/'), ('John Malkovich', 'https://m.imdb.com/name/nm0000518/'), ('Robert Carlyle', 'https://m.imdb.com/name/nm0001015/'), ('Garrett Hedlund', 'https://m.imdb.com/name/nm1330560/'), ('Alun Armstrong', 'https://m.imdb.com/name/nm0035605/'), ('Christopher Egan', 'https://m.imdb.com/name/nm0250659/'), ('Gary Lewis', 'https://m.imdb.com/name/nm0507207/'), ('Djimon Hounsou', 'https://m.imdb.com/name/nm0005023/'), ('Rachel Weisz', 'https://m.imdb.com/name/nm0001838/'), ('Richard Rifkin', 'https://m.imdb.com/name/nm0726490/'), ('Steve Speirs', 'https://m.imdb.com/name/nm0818648/'), ('Joss Stone', 'https://m.imdb.com/name/nm1510184/'), ('Michael Mehlmann', 'https://m.imdb.com/name/nm0576444/'), ('Tamás Deák', 'https://m.imdb.com/name/nm2155145/'), ('Matt Devere', 'https://m.imdb.com/name/nm1295966/'), ('Máté Haumann', 'https://m.imdb.com/name/nm1204932/')]","[('Peter Buchman', 'https://m.imdb.com/name/nm0118224/'), ('Christopher Paolini', 'https://m.imdb.com/name/nm1845777/')]","[('Stefen Fangmeier', 'https://m.imdb.com/name/nm0266777/')]",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Hellboy,https://www.boxofficemojo.com/release/rl827950593/,59623958.0,39695029.0,99318987.0,Revolution Studios,23172440.0,3028.0,66000000.0,4/2/2004,7/1/2004,PG-13,122.0,274.0,https://imdb.com/title/tt0167190,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",1,6.8,681.0,72.0,117.0,"[('Ron Perlman', 'https://m.imdb.com/name/nm0000579/'), ('Doug Jones', 'https://m.imdb.com/name/nm0427964/'), ('Selma Blair', 'https://m.imdb.com/name/nm0004757/'), ('John Hurt', 'https://m.imdb.com/name/nm0000457/'), ('Rupert Evans', 'https://m.imdb.com/name/nm1140344/'), ('Karel Roden', 'https://m.imdb.com/name/nm0734558/'), ('Jeffrey Tambor', 'https://m.imdb.com/name/nm0001787/'), ('Brian Steele', 'https://m.imdb.com/name/nm0824498/'), ('Ladislav Beran', 'https://m.imdb.com/name/nm0073231/'), ('Biddy Hodson', 'https://m.imdb.com/name/nm0388336/'), ('Corey Johnson', 'https://m.imdb.com/name/nm0424819/'), ('Kevin Trainor', 'https://m.imdb.com/name/nm0870722/'), ('Brian Caspe', 'https://m.imdb.com/name/nm1340370/'), ('James Babson', 'https://m.imdb.com/name/nm1186736/'), ('Stephen Fisher', 'https://m.imdb.com/name/nm0279793/'), ('Garth Cooper', 'https://m.imdb.com/name/nm1591516/'), ('Angus MacInnes', 'https://m.imdb.com/name/nm0532815/'), ('Jim Howick', 'https://m.imdb.com/name/nm1377114/')]","[('Guillermo del Toro', 'https://m.imdb.com/name/nm0868219/'), ('Peter Briggs', 'https://m.imdb.com/name/nm1486009/'), ('Mike Mignola', 'https://m.imdb.com/name/nm0586005/')]","[('Guillermo del Toro', 'https://m.imdb.com/name/nm0868219/')]",1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Double Jeopardy,https://www.boxofficemojo.com/release/rl105809409/,116741558.0,61100000.0,177841558.0,Paramount Pictures,23162542.0,2547.0,70000000.0,9/24/1999,,R,105.0,465.0,https://imdb.com/title/tt0150377,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.",1,6.5,425.0,40.0,90.0,"[('Ashley Judd', 'https://m.imdb.com/name/nm0000171/'), ('Tommy Lee Jones', 'https://m.imdb.com/name/nm0000169/'), ('Bruce Greenwood', 'https://m.imdb.com/name/nm0339304/'), ('Benjamin Weir', 'https://m.imdb.com/name/nm0918573/'), ('Jay Brazeau', 'https://m.imdb.com/name/nm0106319/'), ('John Maclaren', 'https://m.imdb.com/name/nm0531151/'), ('Ed Evanko', 'https://m.imdb.com/name/nm0262495/'), ('Annabeth Gish', 'https://m.imdb.com/name/nm0001272/'), ('Bruce Campbell', 'https://m.imdb.com/name/nm0132260/'), ('Brennan Elliott', 'https://m.imdb.com/name/nm0254392/'), ('Angela Schneider', 'https://m.imdb.com/name/nm0773702/'), ('Michael Gaston', 'https://m.imdb.com/name/nm0309461/'), ('Gillian Barber', 'https://m.imdb.com/name/nm0053390/'), ('Tom McBeath', 'https://m.imdb.com/name/nm0564245/'), ('David Jacox', 'https://m.imdb.com/name/nm0415088/'), ('Betsy Brantley', 'https://m.imdb.com/name/nm0105280/'), ('Woody Jeffreys', 'https://m.imdb.com/name/nm0420345/'), ('French Tickner', 'https://m.imdb.com/name/nm0862703/')]","[('David Weisberg', 'https://m.imdb.com/name/nm0918711/'), ('Douglas Cook', 'https://m.imdb.com/name/nm0177018/')]","[('Bruce Beresford', 'https://m.imdb.com/name/nm0000915/')]",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
845,Jackass Forever,https://www.boxofficemojo.com/release/rl1688896001/,57743451.0,22740369.0,80483820.0,Paramount Pictures,23154388.0,3604.0,,2/4/2022,,R,96.0,312.0,https://imdb.com/title/tt11466222,"After 11 years, the Jackass crew is back for another crusade.",1,6.9,299.0,74.0,115.0,"[('Johnny Knoxville', 'https://m.imdb.com/name/nm0424216/'), ('Steve-O', 'https://m.imdb.com/name/nm0828177/'), ('Chris Pontius', 'https://m.imdb.com/name/nm0690686/'), ('Dave England', 'https://m.imdb.com/name/nm0257424/'), ('Ehren McGhehey', 'https://m.imdb.com/name/nm0569199/'), (""Jason 'Wee Man' Acuña"", 'https://m.imdb.com/name/nm0010338/'), ('Preston Lacy', 'https://m.imdb.com/name/nm1035634/'), ('Davon Wilson', 'https://m.imdb.com/name/nm4926932/'), ('Sean McInerney', 'https://m.imdb.com/name/nm1719646/'), ('Zach Holmes', 'https://m.imdb.com/name/nm9301658/'), ('Eric Manaka', 'https://m.imdb.com/name/nm9265587/'), ('Rachel Wolfson', 'https://m.imdb.com/name/nm10559277/'), ('Compston Wilson', 'https://m.imdb.com/name/nm5606969/'), ('Jeff Tremaine', 'https://m.imdb.com/name/nm0871860/'), ('Dimitry Elyashkevich', 'https://m.imdb.com/name/nm1029269/'), ('Sean Cliver', 'https://m.imdb.com/name/nm1079524/'), ('Trip Taylor', 'https://m.imdb.com/name/nm1017027/'), ('Greg Iguchi', 'https://m.imdb.com/name/nm1076859/')]","[(""Jason 'Wee Man' Acuña"", 'https://m.imdb.com/name/nm0010338/'), ('Derrick Beckles', 'https://m.imdb.com/name/nm0960537/'), ('J.P. Blackmon', 'https://m.imdb.com/name/nm2207459/')]","[('Jeff Tremaine', 'https://m.imdb.com/name/nm0871860/')]",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
846,The Mask,https://www.boxofficemojo.com/release/rl359958017/,119938730.0,,119938730.0,New Line Cinema,23117068.0,2360.0,23000000.0,7/29/1994,,PG-13,101.0,161.0,https://imdb.com/title/tt0110475,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,1,6.9,351.0,56.0,81.0,"[('Jim Carrey', 'https://m.imdb.com/name/nm0000120/'), ('Cameron Diaz', 'https://m.imdb.com/name/nm0000139/'), ('Peter Riegert', 'https://m.imdb.com/name/nm0726200/'), ('Peter Greene', 'https://m.imdb.com/name/nm0338886/'), ('Amy Yasbeck', 'https://m.imdb.com/name/nm0001865/'), ('Richard Jeni', 'https://m.imdb.com/name/nm0420732/'), ('Orestes Matacena', 'https://m.imdb.com/name/nm0002662/'), ('Tim Bagley', 'https://m.imdb.com/name/nm0046730/'), ('Nancy Fish', 'https://m.imdb.com/name/nm0279297/'), ('Johnny Williams', 'https://m.imdb.com/name/nm0930971/'), ('Reg E. Cathey', 'https://m.imdb.com/name/nm0146146/'), ('Jim Doughan', 'https://m.imdb.com/name/nm0234810/'), ('Denis Forest', 'https://m.imdb.com/name/nm0286111/'), ('Joseph Alfieri', 'https://m.imdb.com/name/nm0019126/'), ('B.J. Barie', 'https://m.imdb.com/name/nm0054626/'), ('Catherine Berge', 'https://m.imdb.com/name/nm0074000/'), ('Phil Boardman', 'https://m.imdb.com/name/nm0090200/'), ('Krista Buonauro', 'https://m.imdb.com/name/nm0120635/')]","[('Michael Fallon', 'https://m.imdb.com/name/nm0266430/'), ('Mark Verheiden', 'https://m.imdb.com/name/nm0894156/'), ('Mike Werb', 'https://m.imdb.com/name/nm0108273/')]","[('Chuck Russell', 'https://m.imdb.com/name/nm0751080/')]",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
